subject_id,extraversion,extraversion_1,extraversion_2,extraversion_3,extraversion_4,extraversion_5,agreeableness,agreeableness_1,agreeableness_2,agreeableness_3,agreeableness_4,agreeableness_5,conscientiousness,conscientiousness_1,conscientiousness_2,conscientiousness_3,conscientiousness_4,conscientiousness_5
1303,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
1304,2.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0
1305,4.0,4.0,5.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0
1306,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0
1307,3.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0
1308,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0
1309,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1310,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0
1311,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0
1312,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,5.0
1313,5.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
1314,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1315,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0
1316,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0
1317,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0
1318,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0
1319,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1320,3.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
1321,3.0,1.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0
1322,4.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1323,3.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0
1324,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0
1325,3.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0
1326,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0
1327,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0
1328,3.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0
1329,2.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0
1330,4.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0
1331,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0
1332,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0
1333,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0
1334,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
1335,3.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1336,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0
1337,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
1338,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
1339,3.0,5.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0
1340,3.0,3.0,3.0,3.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0
1341,3.0,2.0,5.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,1.0,2.0,4.0
1342,3.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
1343,4.0,5.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,1.0,5.0,5.0,2.0,2.0,4.0,3.0,1.0,2.0
1344,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
1345,4.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0
1346,1.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0
1347,1.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
1348,4.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0
1349,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0
1350,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1351,2.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0
1352,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0
1353,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0
1354,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0
1355,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0
1356,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0
1357,2.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1358,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0
1359,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1360,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0
1361,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
1362,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0
1363,3.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0
1364,2.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
1365,4.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0
1366,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0
1367,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0
1368,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0
1369,2.0,3.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
1370,2.0,3.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0
1371,3.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
1372,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0
1373,1.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
1374,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
1375,5.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0
1376,3.0,4.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0
1377,2.0,3.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
1378,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1379,2.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0
1380,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1381,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0
1382,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,5.0,2.0
1383,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0
1384,2.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0
1385,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1386,3.0,1.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0
1387,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0
1388,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0
1389,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0
1390,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0
1391,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0
1392,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0
1393,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0
1394,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0
1395,3.0,1.0,4.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0
1396,3.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
1397,1.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0
1398,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0
1399,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1400,2.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0
1401,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0
1402,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0
1403,4.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
1404,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
1405,4.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0
1406,2.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1407,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
1408,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1409,3.0,1.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0
1410,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0
1411,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0
1412,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0
1413,4.0,4.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0
1414,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0
1415,2.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0
1416,4.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0
1417,3.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0
1418,3.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0
1419,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0
1420,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0
1421,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1422,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0
1423,3.0,1.0,3.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0
1424,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0
1425,2.0,3.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0
1426,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0
1427,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
1428,2.0,3.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0
1429,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1430,3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0
1431,3.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0
1432,4.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0
1433,4.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0
1434,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,5.0
1435,3.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
1436,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0
1437,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0
1438,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0
1439,4.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
1440,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0
1441,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0
1442,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0
1443,3.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0
1444,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0
1445,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0
1446,2.0,4.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1447,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1448,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0
1449,4.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0
1450,3.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0
1451,3.0,5.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,5.0,3.0
1452,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0
1453,3.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
1454,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,1.0,4.0,4.0
1455,4.0,2.0,4.0,5.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0
1456,1.0,2.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0
1457,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0
1458,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0
1459,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0
1460,4.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0
1461,3.0,3.0,1.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0
1462,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0
1463,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0
1464,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
1465,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0
1466,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1467,5.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0
1468,3.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0
1469,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0
1470,4.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0
1471,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0
1472,2.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0
1473,3.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0
1474,3.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0
1475,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0
1476,4.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0
1477,3.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0
1478,4.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0
1479,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0
1480,2.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
1481,4.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0
1482,3.0,5.0,5.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0
1483,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0
1484,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0
1485,3.0,5.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0
1486,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0
